rat_ID,Vis_TFs,Aud_TFs,resp_low_TF,resp_high_TF,RT
1,2.91,1.75,0,1,0.683836
1,3.41,1.75,0,1,0.554724
1,3.41,1.75,0,1,0.532332
1,0,1.75,1,0,0.66278
1,1.75,1.75,0,1,0.68345
1,2.12,1.75,0,1,0.586723
1,2.12,2.12,1,0,0.59443
1,1.32,2.12,1,0,0.604914
1,1.75,2.12,1,0,0.786009
1,0.25,2.12,1,0,0.786808
1,3.41,2.12,1,0,1.014523
1,2.91,2.12,1,0,0.77259
1,4,2.12,0,1,0.883715
1,2.48,2.12,1,0,0.637485
1,0.82,2.12,1,0,0.768146
1,1.75,2.12,1,0,0.55734
1,2.91,2.12,0,1,0.757258
1,0.25,2.12,1,0,0.581285
1,3.41,2.12,0,1,0.598304
1,2.48,2.12,1,0,0.5803
1,0.82,2.12,1,0,0.569204
1,0,2.12,1,0,0.605585
1,2.12,2.12,1,0,0.524848
1,1.32,2.12,1,0,0.607729
1,0.25,2.12,1,0,0.593413
1,1.75,2.12,0,1,0.583956
1,3.41,2.12,0,1,0.581986
1,0,2.48,1,0,0.639436
1,2.48,2.48,1,0,0.583496
1,2.12,2.48,1,0,0.763327
1,2.91,2.48,1,0,0.673724
1,1.75,2.48,1,0,0.549658
1,0.25,2.48,1,0,0.554333
1,0.82,2.48,1,0,0.656744
1,2.48,2.48,1,0,0.578484
1,2.12,2.48,1,0,0.583073
1,4,2.48,0,1,0.661685
1,2.91,2.48,0,1,0.813838
1,1.75,2.48,1,0,0.677703
1,0.25,2.48,1,0,0.642227
1,3.41,2.48,0,1,0.566701
1,2.91,2.91,0,1,0.717028
1,0.82,2.91,1,0,0.560295
1,1.75,2.91,1,0,0.636526
1,4,2.91,1,0,0.603739
1,2.12,2.91,1,0,0.831678
1,0,2.91,1,0,0.656203
1,1.32,2.91,1,0,0.57681
1,4,2.91,0,1,1.312575
1,2.48,2.91,1,0,0.647164
1,0.25,2.91,1,0,0.626397
1,1.32,2.91,0,1,0.709871
1,2.12,2.91,0,1,0.559422
1,0.82,2.91,1,0,0.536691
1,3.41,2.91,0,1,0.699914
1,1.75,2.91,0,1,0.764543
1,3.41,2.91,0,1,0.553362
1,0,2.91,1,0,0.570144
1,0.82,3.41,1,0,0.52042
1,1.32,3.41,1,0,0.581782
1,0,3.41,1,0,0.66255
1,3.41,3.41,0,1,1.309868
1,2.91,3.41,1,0,0.727689
1,2.48,3.41,1,0,0.854308
1,4,3.41,0,1,1.162863
1,2.48,3.41,1,0,0.585784
1,2.91,3.41,0,1,1.054432
1,0.82,3.41,1,0,0.555706
1,4,3.41,0,1,0.70627
1,0,3.41,1,0,0.544056
1,3.41,3.41,0,1,0.597886
1,1.32,3.41,1,0,0.513169
1,0.25,3.41,1,0,0.616428
1,2.12,3.41,1,0,0.792111
1,0,4,1,0,0.536638
1,4,4,1,0,0.907053
1,0.25,4,1,0,0.636973
1,2.12,4,1,0,0.660163
1,1.32,4,1,0,1.58209
1,3.41,4,1,0,0.673422
1,2.48,4,1,0,0.896565
1,1.75,4,1,0,0.602375
1,0.82,4,1,0,0.551043
1,4,4,0,1,1.053976
1,2.91,4,0,1,0.881263
1,2.48,4,0,1,0.781089
1,0,4,1,0,0.598206
1,3.41,4,0,1,0.776905
1,2.12,4,1,0,0.526833
1,1.75,4,0,1,0.620015
1,3.41,4,0,1,0.694356
1,2.91,0.25,0,1,0.638098
1,0.82,0.25,1,0,0.636427
1,0,0.25,1,0,0.719051
1,1.75,0.25,0,1,0.560912
1,2.12,0.25,1,0,0.81408
1,0.25,0.25,1,0,0.653254
1,2.48,0.25,0,1,0.649646
1,1.32,0.25,0,1,0.637586
1,1.32,0.25,0,1,0.658879
1,0,0.25,1,0,1.080734
1,3.41,0.25,0,1,0.577272
1,1.75,0.25,0,1,0.617991
1,4,0.25,1,0,0.744644
1,2.91,0.25,0,1,0.642604
1,2.48,0.82,1,0,0.629031
1,0.25,0.82,1,0,0.564311
1,2.12,0.82,0,1,0.665642
1,4,0.82,0,1,0.580973
1,1.75,0.82,0,1,0.559302
1,1.32,0.82,1,0,0.63246
1,3.41,0.82,0,1,0.61781
1,0.82,0.82,1,0,0.603249
1,2.91,0.82,0,1,0.597017
1,1.75,0.82,0,1,0.566166
1,0,0.82,1,0,0.55844
1,0.82,0.82,1,0,0.542899
1,1.32,0.82,1,0,0.767392
1,2.48,0.82,0,1,0.718757
1,2.12,0.82,0,1,0.736679
1,4,0.82,0,1,0.545237
1,4,1.32,0,1,0.531879
1,1.32,1.32,1,0,0.592967
1,0.25,1.32,1,0,0.53089
1,1.75,1.32,1,0,0.670092
1,2.48,1.32,0,1,0.59592
1,2.91,1.32,0,1,0.640451
1,2.12,1.32,1,0,0.572358
1,0,1.32,1,0,0.565572
1,1.75,1.32,1,0,0.67417
1,3.41,1.32,0,1,0.611966
1,2.48,1.32,0,1,0.660384
1,4,1.32,0,1,0.558226
1,2.12,1.32,0,1,0.76479
1,2.91,1.32,0,1,0.573405
1,0.25,1.32,1,0,0.755993
1,1.32,1.32,1,0,0.527349
1,2.12,1.75,0,1,0.756404
1,2.48,1.75,0,1,0.557215
1,4,1.75,0,1,0.53523
1,0.82,1.75,1,0,0.572498
1,2.91,1.75,1,0,0.674417
1,0.25,1.75,1,0,0.529677
1,1.32,1.75,1,0,0.608878
1,3.41,1.75,0,1,0.544814
1,2.91,1.75,0,1,0.558767
1,0,1.75,1,0,0.683714
1,1.75,1.75,1,0,0.533088
1,0.25,1.75,0,1,0.663689
1,4,1.75,0,1,0.601587
1,3.41,2.12,0,1,0.991091
1,0.25,2.12,1,0,0.525648
1,0.82,2.12,1,0,0.569569
1,4,2.12,0,1,0.561997
1,2.12,2.12,1,0,0.550571
1,2.48,2.12,0,1,0.629006
1,2.91,2.12,0,1,0.580236
1,2.12,2.12,0,1,0.974716
1,0,2.12,1,0,0.705956
1,4,2.12,0,1,0.544623
1,2.48,2.12,0,1,0.53909
1,0.25,2.12,1,0,0.570199
1,0.82,2.12,1,0,0.540832
1,3.41,2.12,0,1,0.60201
1,0.25,2.48,1,0,0.759676
1,2.12,2.48,1,0,0.880766
1,1.75,2.48,0,1,0.750075
1,0,2.48,1,0,0.631286
1,4,2.48,0,1,0.736909
1,0,2.48,1,0,0.755298
1,2.48,2.48,0,1,1.145331
1,1.32,2.48,1,0,0.611442
1,3.41,2.48,0,1,0.670248
1,2.91,2.48,0,1,0.934718
1,1.75,2.48,1,0,0.617254
1,4,2.48,0,1,0.540519
1,1.32,2.91,0,1,0.884453
1,4,2.91,0,1,0.618192
1,2.48,2.91,0,1,0.574787
1,1.75,2.91,0,1,0.571389
1,0.25,2.91,1,0,0.567154
1,3.41,2.91,0,1,0.624312
1,4,2.91,0,1,0.593096
1,0.82,2.91,1,0,0.547596
1,2.91,2.91,0,1,0.586129
1,3.41,2.91,0,1,0.605384
1,1.32,2.91,1,0,0.544561
1,0.25,2.91,1,0,0.576591
1,2.48,2.91,0,1,0.755826
1,0.25,3.41,1,0,0.595165
1,1.32,3.41,1,0,0.645732
1,3.41,3.41,0,1,0.661653
1,1.75,3.41,1,0,0.792785
1,2.48,3.41,0,1,0.556781
1,0.82,3.41,1,0,0.526399
1,4,3.41,0,1,0.664134
1,2.12,3.41,0,1,0.599311
1,2.48,3.41,1,0,0.863632
1,1.32,3.41,0,1,0.537084
1,3.41,3.41,0,1,0.780251
1,2.91,4,0,1,0.705716
1,0.25,4,1,0,0.580224
1,1.75,4,0,1,0.719611
1,2.12,4,0,1,0.576
1,2.48,4,0,1,0.793704
1,0.82,4,1,0,0.578319
1,0.25,4,1,0,0.742211
1,2.12,4,1,0,0.605403
1,1.75,4,1,0,0.698569
1,2.91,4,0,1,0.66309
1,2.48,4,1,0,0.89353
1,3.41,4,0,1,0.59535
1,4,0.25,0,1,0.643124
1,3.41,0.25,1,0,0.832257
1,2.91,0.25,0,1,0.694038
1,2.12,0.25,1,0,0.86531
1,0,0.25,1,0,0.667905
1,0.82,0.25,1,0,0.600511
1,1.32,0.25,1,0,0.74718
1,1.75,0.25,1,0,0.682902
1,2.48,0.25,0,1,0.562138
1,0,0.25,1,0,0.583592
1,0.25,0.25,1,0,0.552723
1,1.32,0.25,1,0,0.829362
1,0.82,0.25,1,0,0.625248
1,2.91,0.25,0,1,0.686523
1,2.12,0.25,1,0,0.729123
1,3.41,0.25,0,1,0.670624
1,2.48,0.82,0,1,0.791682
1,0.25,0.82,1,0,0.576862
1,1.32,0.82,1,0,0.664179
1,2.12,0.82,1,0,0.619248
1,3.41,0.82,0,1,0.617246
1,1.32,0.82,1,0,0.631968
1,2.91,0.82,0,1,0.863999
1,0.82,0.82,1,0,0.647819
1,2.48,0.82,0,1,0.646516
1,2.91,1.32,0,1,0.650581
1,0,1.32,1,0,0.707008
1,3.41,1.32,0,1,0.551529
1,1.75,1.32,1,0,0.670754
1,0.82,1.32,1,0,0.556682
1,0.25,1.32,1,0,0.593266
1,2.48,1.32,0,1,0.782438
1,3.41,1.32,0,1,0.53093
1,0.82,1.32,1,0,0.608025
1,4,1.32,0,1,0.545313
1,2.91,1.32,0,1,0.757875
1,1.75,1.32,1,0,0.642511
1,2.12,1.32,1,0,0.569034
1,0.25,1.32,1,0,0.536299
1,0,1.32,1,0,0.863256
1,1.32,1.32,1,0,0.648533
1,4,1.75,0,1,0.656478
1,2.48,1.75,0,1,0.592969
1,3.41,1.75,0,1,0.604326
1,2.91,1.75,0,1,0.589397
1,0.25,1.75,1,0,0.815461
1,1.32,1.75,1,0,0.587352
1,2.12,1.75,1,0,0.59477
1,4,1.75,1,0,0.771615
1,0.82,1.75,1,0,0.569745
1,1.75,1.75,0,1,0.740039
1,3.41,1.75,0,1,0.599304
1,2.91,1.75,0,1,0.541177
1,3.41,2.12,0,1,0.621517
1,2.91,2.12,0,1,0.543227
1,1.75,2.12,0,1,0.633199
1,4,2.12,0,1,0.549691
1,2.48,2.12,0,1,0.587203
1,2.91,2.12,0,1,0.92098
1,1.75,2.12,1,0,0.648755
1,2.12,2.12,1,0,0.596016
1,0.82,2.12,1,0,0.544494
1,3.41,2.12,0,1,0.583428
1,1.32,2.48,1,0,0.825706
1,0.25,2.48,1,0,0.529362
1,3.41,2.48,0,1,0.581232
1,2.91,2.48,1,0,0.604557
1,2.48,2.48,1,0,0.529259
1,0.82,2.48,0,1,0.586673
1,0.25,2.48,1,0,0.599273
1,2.48,2.48,1,0,0.785719
1,3.41,2.48,0,1,0.5137
1,4,2.48,0,1,0.661559
1,2.91,2.48,0,1,0.667957
1,1.75,2.48,1,0,0.750564
1,0,2.91,1,0,0.593224
1,2.12,2.91,1,0,0.647135
1,0.82,2.91,1,0,0.526352
1,3.41,2.91,0,1,0.727469
1,1.75,2.91,1,0,0.565375
1,2.91,2.91,0,1,0.643791
1,1.32,2.91,1,0,0.571907
1,0.82,2.91,1,0,0.588273
1,2.91,2.91,1,0,0.904947
1,3.41,2.91,0,1,0.542324
1,4,2.91,0,1,0.628011
1,2.48,2.91,0,1,1.011988
1,0.25,2.91,1,0,0.586985
1,1.75,2.91,1,0,0.63947
1,1.32,2.91,1,0,0.662771
1,2.48,3.41,0,1,0.677041
1,0.25,3.41,1,0,0.57506
1,4,3.41,0,1,0.599236
1,1.75,3.41,1,0,0.546561
1,3.41,3.41,0,1,0.62714
1,0.82,3.41,1,0,0.572993
1,0,3.41,1,0,0.834969
1,1.32,3.41,0,1,0.696341
1,4,3.41,0,1,0.580225
1,2.91,3.41,0,1,0.566772
1,2.12,3.41,0,1,0.738527
1,3.41,3.41,0,1,0.576359
1,0.82,3.41,1,0,0.624614
1,2.48,4,0,1,0.715195
1,3.41,4,0,1,0.591779
1,1.75,4,1,0,0.567494
1,0.82,4,1,0,0.600339
1,1.32,4,1,0,0.57769
1,2.91,4,0,1,0.556248
1,2.12,4,1,0,0.621801
1,2.48,4,0,1,0.659082
1,0.25,4,1,0,0.566074
1,2.91,4,1,0,0.556122
1,0,4,1,0,0.990074
1,1.32,4,1,0,0.554058
1,0.82,0.25,1,0,0.652558
1,1.75,0.25,0,1,0.770327
1,2.12,0.25,0,1,0.635661
1,3.41,0.25,0,1,0.610177
1,1.32,0.25,1,0,0.578103
1,0,0.25,1,0,0.80346
1,1.75,0.25,0,1,0.872995
1,0.82,0.25,1,0,0.606273
1,2.91,0.25,0,1,0.626103
1,2.12,0.25,1,0,0.646694
1,2.48,0.82,1,0,0.8458
1,1.32,0.82,1,0,0.589093
1,0,0.82,1,0,0.608854
1,4,0.82,0,1,0.589911
1,0.25,0.82,1,0,0.551861
1,0.82,0.82,1,0,0.552914
1,2.12,0.82,1,0,0.676887
1,3.41,0.82,0,1,0.595434
1,0.82,0.82,1,0,0.600681
1,1.75,0.82,1,0,0.637335
1,2.12,0.82,0,1,0.610864
1,2.91,0.82,0,1,0.542042
1,3.41,1.32,0,1,0.672402
1,1.75,1.32,1,0,0.730249
1,2.48,1.32,1,0,0.68697
1,1.32,1.32,1,0,0.699931
1,2.91,1.32,1,0,0.771227
1,0.25,1.32,1,0,0.559752
1,2.91,1.32,0,1,0.656781
1,1.75,1.32,1,0,0.72149
1,2.48,1.32,0,1,0.670625
1,2.12,1.32,1,0,0.625997
1,3.41,1.32,0,1,0.583826
1,0.82,1.32,1,0,0.595161
1,4,1.32,0,1,0.564384
1,4,1.75,0,1,0.759519
1,0.82,1.75,1,0,0.574145
1,2.48,1.75,1,0,0.67738
1,1.75,1.75,1,0,0.756525
1,2.91,1.75,1,0,1.15392
1,3.41,1.75,0,1,0.570426
1,1.32,1.75,0,1,0.581267
1,0,1.75,1,0,0.562247
1,0.82,1.75,1,0,0.587901
1,1.75,1.75,0,1,0.608591
1,2.48,1.75,0,1,0.570503
1,4,1.75,0,1,0.610502
1,2.91,2.12,0,1,1.277792
1,2.48,2.12,1,0,0.868972
1,1.32,2.12,1,0,0.570953
1,2.12,2.12,0,1,0.792945
1,4,2.12,0,1,0.615146
1,2.48,2.12,1,0,0.720366
1,2.91,2.12,0,1,0.576358
1,0.25,2.12,1,0,0.582767
1,2.12,2.12,1,0,0.650032
1,4,2.48,0,1,0.716207
1,3.41,2.48,0,1,0.980021
1,2.91,2.48,0,1,0.602429
1,2.48,2.48,0,1,0.625595
1,1.75,2.48,1,0,0.640274
1,0,2.48,1,0,0.584927
1,2.91,2.48,0,1,0.571401
1,2.48,2.48,0,1,0.543847
1,3.41,2.48,0,1,0.668197
1,2.12,2.48,1,0,0.556182
1,1.32,2.48,1,0,0.586802
1,0.25,2.48,1,0,0.523956
1,0.82,2.48,1,0,0.537194
1,1.32,2.91,1,0,0.693187
1,3.41,2.91,0,1,0.670902
1,0.25,2.91,1,0,0.520108
1,1.75,2.91,1,0,0.644024
1,4,2.91,0,1,0.821848
1,2.48,2.91,0,1,0.730927
1,0,2.91,1,0,0.563576
1,2.48,2.91,1,0,0.513969
1,2.12,2.91,1,0,0.530035
1,0.25,2.91,1,0,0.567362
1,2.91,2.91,0,1,0.746852
1,1.32,2.91,1,0,0.550081
1,0.25,3.41,1,0,0.568399
1,2.91,3.41,1,0,0.592227
1,0.82,3.41,1,0,0.518078
1,1.32,3.41,0,1,0.609375
1,2.12,3.41,1,0,0.567871
1,0,3.41,1,0,0.535625
1,2.48,3.41,0,1,0.520352
1,4,3.41,0,1,0.568834
1,2.91,3.41,1,0,0.59753
1,1.75,3.41,1,0,0.531942
1,0.82,3.41,1,0,0.565183
1,3.41,3.41,0,1,0.580945
1,4,3.41,0,1,0.616246
1,1.32,3.41,0,1,0.668975
1,2.48,3.41,0,1,0.602602
1,0,4,1,0,1.07094
1,2.91,4,0,1,0.550944
1,0.25,4,1,0,0.600144
1,1.32,4,1,0,0.596246
1,2.12,4,0,1,0.66669
1,4,4,0,1,0.620367
1,1.75,4,1,0,0.564725
1,0,4,1,0,1.485918
1,2.12,0.25,0,1,0.709565
1,3.41,0.25,1,0,0.834203
1,2.48,0.25,0,1,0.694094
1,1.32,0.25,1,0,0.829376
1,4,0.25,0,1,0.58175
1,0.82,0.25,1,0,0.692974
1,0,0.25,1,0,0.853438
1,0.25,0.25,1,0,0.725164
1,1.75,0.25,1,0,0.687553
1,2.91,0.25,0,1,0.558606
1,2.48,0.25,1,0,0.589212
1,2.12,0.25,1,0,0.837972
1,0,0.25,1,0,0.674944
1,2.48,0.82,1,0,0.978265
1,0.25,0.82,1,0,0.62558
1,4,0.82,0,1,0.94548
1,1.32,0.82,1,0,0.683266
1,1.75,0.82,0,1,0.863141
1,3.41,0.82,0,1,0.624266
1,2.12,0.82,1,0,0.852629
1,2.91,0.82,0,1,0.533318
1,0,0.82,1,0,0.98431
1,4,0.82,0,1,0.53038
1,1.32,0.82,0,1,0.554827
1,2.48,0.82,1,0,0.685096
1,2.91,0.82,0,1,0.635797
1,0.25,0.82,1,0,0.661628
1,2.91,1.32,0,1,0.627942
1,2.48,1.32,1,0,0.608447
1,0.82,1.32,1,0,0.643694
1,4,1.32,0,1,0.548292
1,2.12,1.32,0,1,0.705446
1,0.25,1.32,1,0,0.600022
1,1.32,1.32,1,0,0.894697
1,2.91,1.32,0,1,0.541941
1,3.41,1.32,0,1,0.61233
1,1.32,1.32,1,0,0.610932
1,2.12,1.32,0,1,0.575554
1,0.25,1.32,1,0,0.561466
1,2.48,1.32,0,1,0.694656
1,0.82,1.32,1,0,0.537181
1,3.41,1.75,0,1,0.628063
1,4,1.75,0,1,0.549983
1,1.75,1.75,0,1,0.743284
1,1.32,1.75,0,1,0.523886
1,0.82,1.75,1,0,0.662556
1,0.25,1.75,1,0,0.585609
1,2.91,1.75,0,1,0.635623
1,0,1.75,1,0,0.716473
1,1.75,1.75,1,0,0.682041
1,2.48,1.75,0,1,0.884584
1,3.41,1.75,1,0,0.753613
1,0.82,1.75,1,0,0.550217
1,2.91,2.12,0,1,0.618994
1,0.82,2.12,1,0,0.783504
1,2.12,2.12,0,1,1.42812
1,0,2.12,1,0,0.693332
1,1.32,2.12,1,0,1.059046
1,0.25,2.12,1,0,0.602965
1,3.41,2.12,1,0,0.516001
1,2.12,2.12,1,0,0.539882
1,1.75,2.12,1,0,0.710228
1,3.41,2.12,0,1,0.540066
1,0.25,2.12,1,0,0.599298
1,4,2.12,0,1,0.645795
1,2.48,2.12,1,0,0.741628
1,1.32,2.48,1,0,0.738197
1,3.41,2.48,0,1,0.640553
1,2.12,2.48,0,1,0.652604
1,1.75,2.48,1,0,0.562998
1,2.91,2.48,0,1,0.808816
1,3.41,2.48,0,1,0.622548
1,4,2.48,0,1,0.535611
1,0.25,2.48,1,0,0.527397
1,2.48,2.48,1,0,0.655141
1,2.48,2.91,1,0,0.600324
1,0,2.91,1,0,0.667717
1,0.82,2.91,1,0,0.545703
1,0.25,2.91,1,0,0.541591
1,1.32,2.91,1,0,0.600805
1,2.91,2.91,0,1,0.561142
1,2.48,2.91,1,0,0.856482
1,1.75,2.91,0,1,0.595774
1,0,2.91,1,0,0.957093
1,0.25,2.91,1,0,0.523652
1,2.12,2.91,0,1,0.728947
1,0.82,2.91,1,0,0.600109
1,1.32,2.91,1,0,0.558876
1,0.25,3.41,1,0,0.866009
1,1.75,3.41,1,0,0.600724
1,2.91,3.41,0,1,0.772627
1,0.82,3.41,1,0,0.535635
1,2.48,3.41,0,1,0.761613
1,0,3.41,1,0,0.586178
1,2.12,3.41,1,0,0.554223
1,4,3.41,0,1,0.599999
1,1.75,3.41,0,1,0.566461
1,2.12,3.41,0,1,0.756365
1,3.41,3.41,0,1,0.641587
1,4,3.41,0,1,0.541457
1,0.25,3.41,1,0,0.551414
1,1.32,3.41,1,0,0.531158
1,0.82,3.41,1,0,0.580493
1,1.32,4,1,0,0.690913
1,2.48,4,0,1,1.02167
1,0,4,1,0,0.538104
1,2.91,4,0,1,0.61257
1,0.82,4,1,0,0.574302
1,3.41,4,0,1,0.582822
1,1.75,4,0,1,0.753556
1,1.32,4,1,0,0.545742
1,0.25,4,1,0,0.601094
1,2.48,4,0,1,0.57352
1,0.82,4,1,0,0.578185
1,2.12,4,0,1,0.636871
1,2.91,4,0,1,0.539791
1,0.82,0.25,1,0,0.60128
1,2.91,0.25,0,1,0.542491
1,1.32,0.25,1,0,0.896209
1,2.12,0.25,0,1,0.706661
1,4,0.25,0,1,0.580519
1,3.41,0.25,0,1,0.59836
1,0.82,0.25,1,0,0.849209
1,2.91,0.82,0,1,0.589808
1,0,0.82,1,0,0.593829
1,2.12,0.82,1,0,0.581698
1,2.48,0.82,0,1,0.640977
1,3.41,0.82,0,1,0.636293
